group,iid,pid,age,age,age_o,age_o,career,race,race,race_o,race_o,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,sports,sports,tvsports,tvsports,dining,dining,exercise,exercise,museums,museums,art,art,hiking,hiking,gaming,gaming,clubbing,clubbing,reading,reading,tv,tv,theater,theater,movies,movies,concerts,concerts,music,music,shopping,shopping,yoga,yoga,like,like
1,5,17,21.0,21.0,30.0,30.0,lawyer,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,15.0,25.0,10.0,5.0,10.0,6.0,6.0,8.0,5.0,5.0,6.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,3.0,3.0,7.0,7.0,8.0,8.0,3.0,3.0,6.0,6.0
1,5,18,21.0,21.0,27.0,27.0,lawyer,2.0,european/caucasian-american,2.0,european/caucasian-american,33.33,11.11,11.11,11.11,11.11,22.22,5.0,5.0,7.0,6.0,7.0,5.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,3.0,3.0,7.0,7.0,8.0,8.0,3.0,3.0,6.0,6.0
1,5,19,21.0,21.0,28.0,28.0,lawyer,2.0,european/caucasian-american,2.0,european/caucasian-american,50.0,0.0,25.0,10.0,0.0,15.0,7.0,5.0,7.0,8.0,7.0,9.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,3.0,3.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0
1,5,20,21.0,21.0,24.0,24.0,lawyer,2.0,european/caucasian-american,2.0,european/caucasian-american,100.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,7.0,9.0,6.0,5.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,3.0,3.0,7.0,7.0,8.0,8.0,3.0,3.0,10.0,10.0
1,6,11,23.0,23.0,27.0,27.0,lawyer,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,35.0,20.0,20.0,20.0,0.0,5.0,6.0,9.0,7.0,6.0,7.0,6.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,6.0
1,6,12,23.0,23.0,22.0,22.0,lawyer,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,60.0,0.0,0.0,40.0,0.0,0.0,6.0,9.0,9.0,6.0,8.0,2.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,7.0,7.0
1,6,13,23.0,23.0,22.0,22.0,lawyer,4.0,asian/pacific islander/asian-american,4.0,asian/pacific islander/asian-american,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,9.0,4.0,3.0,2.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,6.0
1,6,14,23.0,23.0,23.0,23.0,lawyer,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,30.0,5.0,15.0,40.0,5.0,5.0,8.0,6.0,7.0,8.0,2.0,8.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,9.0,9.0
1,6,15,23.0,23.0,24.0,24.0,lawyer,4.0,asian/pacific islander/asian-american,3.0,latino/hispanic american,30.0,10.0,20.0,10.0,10.0,20.0,5.0,4.0,8.0,8.0,4.0,2.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0
1,6,16,23.0,23.0,25.0,25.0,lawyer,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,50.0,0.0,30.0,10.0,0.0,10.0,3.0,7.0,6.0,1.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0
1,6,17,23.0,23.0,30.0,30.0,lawyer,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,35.0,15.0,25.0,10.0,5.0,10.0,8.0,8.0,8.0,8.0,3.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,8.0,8.0
1,6,18,23.0,23.0,27.0,27.0,lawyer,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,33.33,11.11,11.11,11.11,11.11,22.22,4.0,8.0,9.0,2.0,8.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0
1,6,19,23.0,23.0,28.0,28.0,lawyer,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,50.0,0.0,25.0,10.0,0.0,15.0,7.0,6.0,8.0,8.0,6.0,9.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,9.0,9.0
1,6,20,23.0,23.0,24.0,24.0,lawyer,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,100.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,9.0,9.0,10.0,7.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,9.0,9.0
1,7,11,22.0,22.0,27.0,27.0,Law,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,35.0,20.0,20.0,20.0,0.0,5.0,4.0,8.0,8.0,5.0,7.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0
1,7,12,22.0,22.0,22.0,22.0,Law,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,60.0,0.0,0.0,40.0,0.0,0.0,6.0,6.0,8.0,4.0,9.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0
1,7,13,22.0,22.0,22.0,22.0,Law,4.0,asian/pacific islander/asian-american,4.0,asian/pacific islander/asian-american,19.0,18.0,19.0,18.0,14.0,12.0,3.0,6.0,8.0,7.0,8.0,8.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0
1,7,14,22.0,22.0,23.0,23.0,Law,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,8.0,7.0,7.0,6.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0
1,7,15,22.0,22.0,24.0,24.0,Law,4.0,asian/pacific islander/asian-american,3.0,latino/hispanic american,30.0,10.0,20.0,10.0,10.0,20.0,4.0,7.0,7.0,4.0,8.0,5.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0
1,7,16,22.0,22.0,25.0,25.0,Law,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,50.0,0.0,30.0,10.0,0.0,10.0,4.0,8.0,7.0,4.0,5.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0
1,7,17,22.0,22.0,30.0,30.0,Law,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0
1,7,18,22.0,22.0,27.0,27.0,Law,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,33.33,11.11,11.11,11.11,11.11,22.22,5.0,7.0,8.0,5.0,9.0,5.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0
1,7,19,22.0,22.0,28.0,28.0,Law,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,50.0,0.0,25.0,10.0,0.0,15.0,6.0,6.0,8.0,8.0,8.0,6.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0
1,7,20,22.0,22.0,24.0,24.0,Law,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,100.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,7.0,8.0,6.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,3.0,10.0,10.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0
1,8,11,25.0,25.0,27.0,27.0,Journalist,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,20.0,20.0,20.0,0.0,5.0,5.0,8.0,7.0,4.0,7.0,5.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,4.0,4.0
1,8,12,25.0,25.0,22.0,22.0,Journalist,2.0,european/caucasian-american,2.0,european/caucasian-american,60.0,0.0,0.0,40.0,0.0,0.0,8.0,7.0,7.0,9.0,6.0,7.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0
1,8,13,25.0,25.0,22.0,22.0,Journalist,2.0,european/caucasian-american,4.0,asian/pacific islander/asian-american,19.0,18.0,19.0,18.0,14.0,12.0,5.0,8.0,8.0,6.0,7.0,7.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,5.0,5.0
1,8,14,25.0,25.0,23.0,23.0,Journalist,2.0,european/caucasian-american,2.0,european/caucasian-american,30.0,5.0,15.0,40.0,5.0,5.0,8.0,6.0,5.0,6.0,6.0,5.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,5.0,5.0
1,8,15,25.0,25.0,24.0,24.0,Journalist,2.0,european/caucasian-american,3.0,latino/hispanic american,30.0,10.0,20.0,10.0,10.0,20.0,6.0,8.0,8.0,5.0,6.0,7.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0
1,8,16,25.0,25.0,25.0,25.0,Journalist,2.0,european/caucasian-american,2.0,european/caucasian-american,50.0,0.0,30.0,10.0,0.0,10.0,6.0,8.0,8.0,5.0,6.0,7.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0
1,8,17,25.0,25.0,30.0,30.0,Journalist,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,15.0,25.0,10.0,5.0,10.0,6.0,7.0,8.0,5.0,7.0,7.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0
1,8,18,25.0,25.0,27.0,27.0,Journalist,2.0,european/caucasian-american,2.0,european/caucasian-american,33.33,11.11,11.11,11.11,11.11,22.22,5.0,6.0,7.0,4.0,5.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,5.0,5.0
1,8,19,25.0,25.0,28.0,28.0,Journalist,2.0,european/caucasian-american,2.0,european/caucasian-american,50.0,0.0,25.0,10.0,0.0,15.0,8.0,8.0,5.0,9.0,8.0,9.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0
1,8,20,25.0,25.0,24.0,24.0,Journalist,2.0,european/caucasian-american,2.0,european/caucasian-american,100.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,7.0,9.0,8.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0
1,9,11,26.0,26.0,27.0,27.0,"Congresswoman, and comedian",6.0,other,2.0,european/caucasian-american,35.0,20.0,20.0,20.0,0.0,5.0,8.0,10.0,9.0,8.0,7.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,5.0
1,9,12,26.0,26.0,22.0,22.0,"Congresswoman, and comedian",6.0,other,2.0,european/caucasian-american,60.0,0.0,0.0,40.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,10.0,10.0
1,9,13,26.0,26.0,22.0,22.0,"Congresswoman, and comedian",6.0,other,4.0,asian/pacific islander/asian-american,19.0,18.0,19.0,18.0,14.0,12.0,5.0,10.0,10.0,6.0,6.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,8.0,8.0
1,9,14,26.0,26.0,23.0,23.0,"Congresswoman, and comedian",6.0,other,2.0,european/caucasian-american,30.0,5.0,15.0,40.0,5.0,5.0,10.0,9.0,8.0,8.0,7.0,7.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,7.0,7.0
1,9,15,26.0,26.0,24.0,24.0,"Congresswoman, and comedian",6.0,other,3.0,latino/hispanic american,30.0,10.0,20.0,10.0,10.0,20.0,5.0,10.0,8.0,8.0,5.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,5.0
1,9,16,26.0,26.0,25.0,25.0,"Congresswoman, and comedian",6.0,other,2.0,european/caucasian-american,50.0,0.0,30.0,10.0,0.0,10.0,8.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,6.0,6.0
1,9,17,26.0,26.0,30.0,30.0,"Congresswoman, and comedian",6.0,other,2.0,european/caucasian-american,35.0,15.0,25.0,10.0,5.0,10.0,6.0,8.0,9.0,6.0,6.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,7.0,7.0
1,9,18,26.0,26.0,27.0,27.0,"Congresswoman, and comedian",6.0,other,2.0,european/caucasian-american,33.33,11.11,11.11,11.11,11.11,22.22,6.0,7.0,8.0,7.0,9.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,7.0,7.0
1,9,19,26.0,26.0,28.0,28.0,"Congresswoman, and comedian",6.0,other,2.0,european/caucasian-american,50.0,0.0,25.0,10.0,0.0,15.0,8.0,5.0,5.0,6.0,5.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,7.0,7.0
1,9,20,26.0,26.0,24.0,24.0,"Congresswoman, and comedian",6.0,other,2.0,european/caucasian-american,100.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,8.0,7.0,8.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,4.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,8.0,8.0
1,10,11,26.0,26.0,27.0,27.0,To create early childhood intervention programs,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,20.0,20.0,20.0,0.0,5.0,6.0,10.0,10.0,6.0,6.0,,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,10.0,6.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,6.0,6.0,6.0,6.0,7.0,7.0,1.0,1.0,7.0,7.0,8.0,8.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0
1,10,12,26.0,26.0,22.0,22.0,To create early childhood intervention programs,2.0,european/caucasian-american,2.0,european/caucasian-american,60.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,10.0,6.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,6.0,6.0,6.0,6.0,7.0,7.0,1.0,1.0,7.0,7.0,8.0,8.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,1.0,1.0
